# Name,Set,Format,Mode,Bit_Depth,Width,Height,Classe,Id_Classe
307.jpg,Teste,JPEG,RGB,8,640,480,5 Reais,5
379.jpg,Teste,JPEG,RGB,8,640,480,5 Reais,5
141.jpg,Teste,JPEG,RGB,8,640,480,5 Reais,5
186.jpg,Teste,JPEG,RGB,8,640,480,5 Reais,5
138.jpg,Teste,JPEG,RGB,8,640,480,5 Reais,5
199.jpg,Teste,JPEG,RGB,8,640,480,5 Reais,5
398.jpg,Teste,JPEG,RGB,8,640,480,5 Reais,5
66.jpg,Teste,JPEG,RGB,8,640,480,5 Reais,5
235.jpg,Teste,JPEG,RGB,8,640,480,5 Reais,5
403.jpg,Teste,JPEG,RGB,8,640,480,5 Reais,5
256.jpg,Teste,JPEG,RGB,8,640,480,5 Reais,5
172.jpg,Teste,JPEG,RGB,8,640,480,5 Reais,5
204.jpg,Teste,JPEG,RGB,8,640,480,5 Reais,5
397.jpg,Teste,JPEG,RGB,8,640,480,5 Reais,5
337.jpg,Teste,JPEG,RGB,8,640,480,5 Reais,5
389.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
368.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
164.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
109.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
311.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
122.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
77.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
241.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
40.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
347.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
175.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
2.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
257.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
80.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
282.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
306.jpg,Treino,JPEG,L,8,640,480,10 Reais,10
401.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
269.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
172.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
371.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
27.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
393.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
233.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
179.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
121.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
427.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
383.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
160.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
365.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
314.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
185.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
300.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
181.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
68.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
85.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
326.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
156.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
128.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
149.jpg,Treino,JPEG,L,8,640,480,10 Reais,10
152.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
362.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
69.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
216.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
133.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
220.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
21.jpg,Treino,JPEG,L,8,640,480,10 Reais,10
344.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
346.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
302.jpg,Treino,JPEG,L,8,640,480,10 Reais,10
50.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
20.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
332.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
288.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
14.jpg,Treino,JPEG,L,8,640,480,10 Reais,10
192.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
249.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
290.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
214.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
342.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
107.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
22.jpg,Treino,JPEG,L,8,640,480,10 Reais,10
52.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
424.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
339.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
408.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
207.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
204.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
153.jpg,Treino,JPEG,L,8,640,480,10 Reais,10
320.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
9.jpg,Treino,JPEG,L,8,640,480,10 Reais,10
255.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
232.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
317.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
295.jpg,Treino,JPEG,L,8,640,480,10 Reais,10
212.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
349.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
108.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
178.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
96.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
213.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
407.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
211.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
134.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
162.jpg,Treino,JPEG,L,8,640,480,10 Reais,10
163.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
398.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
327.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
210.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
275.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
294.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
263.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
261.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
45.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
53.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
244.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
328.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
388.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
271.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
225.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
231.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
146.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
420.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
274.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
91.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
176.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
58.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
337.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
268.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
430.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
183.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
161.jpg,Treino,JPEG,L,8,640,480,10 Reais,10
125.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
61.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
260.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
38.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
142.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
397.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
63.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
62.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
265.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
429.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
392.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
331.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
373.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
168.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
353.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
199.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
119.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
415.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
411.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
150.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
387.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
405.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
259.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
243.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
228.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
413.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
74.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
193.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
322.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
318.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
412.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
425.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
115.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
352.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
177.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
276.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
421.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
7.jpg,Treino,JPEG,L,8,640,480,10 Reais,10
380.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
198.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
251.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
356.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
291.jpg,Treino,JPEG,L,8,640,480,10 Reais,10
135.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
227.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
414.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
47.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
118.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
403.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
31.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
44.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
147.jpg,Treino,JPEG,L,8,640,480,10 Reais,10
39.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
123.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
378.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
334.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
35.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
390.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
266.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
64.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
277.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
127.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
189.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
158.jpg,Treino,JPEG,L,8,640,480,10 Reais,10
289.jpg,Treino,JPEG,L,8,640,480,10 Reais,10
104.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
229.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
250.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
48.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
17.jpg,Treino,JPEG,L,8,640,480,10 Reais,10
372.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
312.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
143.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
110.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
409.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
308.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
200.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
400.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
42.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
348.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
76.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
396.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
195.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
16.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
139.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
350.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
97.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
242.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
155.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
33.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
206.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
305.jpg,Treino,JPEG,L,8,640,480,10 Reais,10
114.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
416.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
285.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
299.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
381.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
102.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
240.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
81.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
24.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
43.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
30.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
215.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
218.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
141.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
272.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
86.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
117.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
309.jpg,Treino,JPEG,L,8,640,480,10 Reais,10
376.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
236.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
330.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
385.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
73.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
144.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
56.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
60.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
140.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
67.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
333.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
197.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
98.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
5.jpg,Treino,JPEG,L,8,640,480,10 Reais,10
186.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
90.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
100.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
426.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
4.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
247.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
131.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
343.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
18.jpg,Treino,JPEG,L,8,640,480,10 Reais,10
151.jpg,Treino,JPEG,L,8,640,480,10 Reais,10
84.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
169.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
293.jpg,Treino,JPEG,L,8,640,480,10 Reais,10
361.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
246.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
258.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
79.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
379.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
94.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
245.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
359.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
25.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
105.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
55.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
297.jpg,Treino,JPEG,L,8,640,480,10 Reais,10
36.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
165.jpg,Treino,JPEG,L,8,640,480,10 Reais,10
358.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
95.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
316.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
3.jpg,Treino,JPEG,L,8,640,480,10 Reais,10
224.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
254.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
124.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
126.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
423.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
284.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
394.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
382.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
182.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
159.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
273.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
287.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
340.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
298.jpg,Treino,JPEG,L,8,640,480,10 Reais,10
264.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
93.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
112.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
34.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
360.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
267.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
46.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
65.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
205.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
180.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
278.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
173.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
219.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
431.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
72.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
12.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
406.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
145.jpg,Treino,JPEG,L,8,640,480,10 Reais,10
345.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
190.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
11.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
301.jpg,Treino,JPEG,L,8,640,480,10 Reais,10
248.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
377.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
404.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
222.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
203.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
296.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
171.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
402.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
410.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
370.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
235.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
292.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
432.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
191.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
106.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
428.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
283.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
234.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
170.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
217.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
138.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
355.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
329.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
286.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
363.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
239.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
324.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
71.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
129.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
321.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
367.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
279.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
41.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
366.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
336.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
221.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
188.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
357.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
256.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
230.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
418.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
116.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
88.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
75.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
157.jpg,Treino,JPEG,L,8,640,480,10 Reais,10
351.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
57.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
137.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
375.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
304.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
132.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
101.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
6.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
419.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
417.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
303.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
92.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
335.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
384.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
78.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
422.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
196.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
136.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
49.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
201.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
238.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
364.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
51.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
338.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
354.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
202.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
120.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
315.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
83.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
54.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
323.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
23.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
167.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
237.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
223.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
307.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
87.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
369.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
59.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
262.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
208.jpg,Treino,JPEG,RGB,8,640,480,10 Reais,10
103.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
66.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
29.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
8.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
19.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
28.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
319.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
10.jpg,Teste,JPEG,L,8,640,480,10 Reais,10
281.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
252.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
130.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
154.jpg,Teste,JPEG,L,8,640,480,10 Reais,10
399.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
166.jpg,Teste,JPEG,L,8,640,480,10 Reais,10
99.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
253.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
395.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
391.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
15.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
194.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
270.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
82.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
